"Date","Time","TimeZone","Name","Type","Status","Currency","Gross","Fee","Net","FromEmailAddress","ToEmailAddress","TransactionID","CounterpartyStatus","AddressStatus","ItemTitle","ItemID","ShippingandHandlingAmount","InsuranceAmount","SalesTax","Option1Name","Option1Value","Option2Name","Option2Value","AuctionSite","BuyerID","ItemURL","ClosingDate","EscrowId","InvoiceId","ReferenceTxnID","InvoiceNumber","CustomNumber","Quantity","ReceiptID","Balance","AddressLine1","AddressLine2","City","State","Zip","Country","ContactPhoneNumber","Extra"
"2018-09-07","07:49:37","GMT","Lian Wang","Shopping Cart Payment Received","Completed","USD",19,-0.91,18.09,"Lian.Wang@dodgit.com","N/A","SAMPLE8EC09270J191525","Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,45029.29,,,,,,,,
"2018-09-07","07:49:37","GMT","Lian Wang","Shopping Cart Item","Completed","USD",19,0,0,"Lian.Wang@dodgit.com","N/A","SAMPLE8EC09270J191525","Verified",,"Surviving Taxes, Laws and Consultants - eBook","STLC-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,45029.29,,,,,,,,
"2018-09-08","00:47:17","GMT","Ecio Planina","Shopping Cart Payment Received","Completed","USD",149,-5.07,143.93,"Ecio.Planina@pookmail.com","N/A","SAMPLE2JB16957GN15895","Non-US - Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,38425.93,"Οδός Πειραιώς 24",,"ΕΓΚΩΜΗ",,2406,"CY",2794351,
"2018-09-08","00:47:17","GMT","Ecio Planina","Shopping Cart Item","Completed","USD",149,0,0,"Ecio.Planina@pookmail.com","N/A","SAMPLE2JB16957GN15895","Non-US - Verified",,"Web Entrepreneurs' Club - Annual","WEC-Y",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,38425.93,"Οδός Πειραιώς 24",,"ΕΓΚΩΜΗ",,2406,"CY",2794351,
"2018-09-09","12:15:07","GMT","Jake John","Shopping Cart Payment Received","Completed","EUR",218,-7.28,210.72,"Jake.K.John@trashymail.com","N/A","SAMPLE6G925679S666473","Non-US - Unregistered",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,2,"2378-9162-9103-5878",40075.82,,,,,,,,
"2018-09-09","12:15:07","GMT","Jake John","Shopping Cart Item","Completed","EUR",69,0,0,"Jake.K.John@trashymail.com","N/A","SAMPLE6G925679S666473","Non-US - Unregistered",,"Putler's Guide to Sales Analysis - eBook","PGSA-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,"2378-9162-9103-5878",40075.82,,,,,,,,
"2018-09-09","12:15:07","GMT","Jake John","Shopping Cart Item","Completed","EUR",149,0,0,"Jake.K.John@trashymail.com","N/A","SAMPLE6G925679S666473","Non-US - Unregistered",,"Web Entrepreneurs' Club - Annual","WEC-Y",0,0,0,,,,,,,,"0000-00-00",,,,,,1,"2378-9162-9103-5878",40075.82,,,,,,,,
"2018-09-09","16:06:14","GMT","Big Boys Club","Pre-approved Payment Sent","Completed","USD",-22.01,0,-22.01,"N/A","N/A","SAMPLE0G234798K103584","Verified",,,,0,0,0,,,,,,,,"0000-00-00",,,,"268965103_2201",,1,,40053.81,,,,,,,,
"2018-09-10","17:07:12","GMT","Putler","Subscription Payment Sent","Completed","USD",-5,0,-5,"N/A","orders@safetymail.info","SAMPLE5SA753688V95200","Non-US - Verified",,"Putler Standard - Monthly",5,0,0,0,,,,,,,,"0000-00-00","I-6JDF8YJMC9SAMPLE",,,,,0,,40899.94,,,,,,,,
"2018-09-10","17:26:08","GMT","Sebastian Hargreaves","Shopping Cart Payment Received","Completed","USD",56.5,-2.11,54.39,"Sebastian.D.Hargreaves@mailinator.com","N/A","SAMPLE7R7231950524886","Non-US - Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,2,,40954.33,"Tompa u. 44.",,"Nyírcsászári",,4331,"HU","(42) 119-400",
"2018-09-10","17:26:08","GMT","Sebastian Hargreaves","Shopping Cart Item","Completed","USD",47.5,0,0,"Sebastian.D.Hargreaves@mailinator.com","N/A","SAMPLE7R7231950524886","Non-US - Verified",,"eBook Bundle","EBB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,40954.33,"Tompa u. 44.",,"Nyírcsászári",,4331,"HU","(42) 119-400",
"2018-09-10","17:26:08","GMT","Sebastian Hargreaves","Shopping Cart Item","Completed","USD",9,0,0,"Sebastian.D.Hargreaves@mailinator.com","N/A","SAMPLE7R7231950524886","Non-US - Verified",,"Getting Things Done - a field guide to productivity - eBook","GTD-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,40954.33,"Tompa u. 44.",,"Nyírcsászári",,4331,"HU","(42) 119-400",
"2018-09-10","22:33:16","GMT","Abdul-Hafiz Sarkis","Shopping Cart Payment Received","Completed","USD",29,-1.23,27.77,"Abdul-Hafiz.Mus'ad.Sarkis@dodgit.com","N/A","SAMPLE9S2449032Y09043","Non-US - Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,40982.1,"Bjarnarbraut 54",,"Norðurfjörður",,524,"IS","477 1451",
"2018-09-10","22:33:16","GMT","Abdul-Hafiz Sarkis","Shopping Cart Item","Completed","USD",29,0,0,"Abdul-Hafiz.Mus'ad.Sarkis@dodgit.com","N/A","SAMPLE9S2449032Y09043","Non-US - Verified",,"Putler's Guide to Sales Analysis - Audio Book","PGSA-AB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,40982.1,"Bjarnarbraut 54",,"Norðurfjörður",,524,"IS","477 1451",
"2018-09-11","11:39:59","GMT","Sebastian Hargreaves","Refund","Completed","USD",-29,1.23,-27.77,"Sebastian.D.Hargreaves@mailinator.com",,"SAMPLE1M847454U892578",,,,,0,0,0,,,,,,,,"0000-00-00",,,"SAMPLE23754711EW09751",,,0,,41020.82,,,,,,,,
"2018-09-11","14:39:19","GMT","Service Excellence","Web Accept Payment Sent","Completed","USD",-55,0,-55,"N/A","paypal@spambob.com","SAMPLE37T792506A97294","Non-US - Verified",,"4 Hour Work Week Audio Book",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,40965.82,,,,,,,,
"2018-09-11","21:20:43","GMT","David Ivy","Shopping Cart Payment Received","Completed","EUR",47.5,-1.82,45.68,"David.S.Ivy@dodgit.com","N/A","SAMPLE7R174067UU59824","Non-US - Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,41011.5,"Odensevej 74",,"Frederiksværk",,3300,"DK",,
"2018-09-11","21:20:43","GMT","David Ivy","Shopping Cart Item","Completed","EUR",47.5,0,0,"David.S.Ivy@dodgit.com","N/A","SAMPLE7R174067UU59824","Non-US - Verified",,"eBook Bundle","EBB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,41011.5,"Odensevej 74",,"Frederiksværk",,3300,"DK",,
"2018-09-13","17:28:02","GMT","James Curl","Shopping Cart Payment Received","Completed","USD",149,-5.07,143.93,"James.V.Curl@trashymail.com","N/A","SAMPLE9GP80159U438434","Non-US - Unregistered",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,"4237-2083-6083-4564",41720.87,,,,,,,,
"2018-09-13","17:28:02","GMT","James Curl","Shopping Cart Item","Completed","USD",149,0,0,"James.V.Curl@trashymail.com","N/A","SAMPLE9GP80159U438434","Non-US - Unregistered",,"Web Entrepreneurs' Club - Annual","WEC-Y",0,0,0,,,,,,,,"0000-00-00",,,,,,1,"4237-2083-6083-4564",41720.87,,,,,,,,
"2018-09-15","20:06:13","GMT","Ildebrando Greece","Shopping Cart Payment Received","Completed","USD",69,-2.51,66.49,"Ildebrando.Greece@spambob.com","N/A","SAMPLE03D45104BV43950","Unregistered",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,"3490-7999-9884-5604",43168.91,,,,,,,,
"2018-09-15","20:06:13","GMT","Ildebrando Greece","Shopping Cart Item","Completed","USD",69,0,0,"Ildebrando.Greece@spambob.com","N/A","SAMPLE03D45104BV43950","Unregistered",,"Putler's Guide to Sales Analysis - eBook","PGSA-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,"3490-7999-9884-5604",43168.91,,,,,,,,
"2018-09-17","14:35:45","GMT","Oscar Pope","Shopping Cart Payment Received","Completed","USD",29,-1.23,27.77,"Oscar.H.Pope@dodgit.com","N/A","SAMPLE0RP18906CN39165","US - Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,43915.06,"1800 Horseshoe Lane",,"Northampton","PA",18067,"US","484-474-9321",
"2018-09-17","14:35:45","GMT","Oscar Pope","Shopping Cart Item","Completed","USD",29,0,0,"Oscar.H.Pope@dodgit.com","N/A","SAMPLE0RP18906CN39165","US - Verified",,"Putler's Guide to Sales Analysis - Audio Book","PGSA-AB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,43915.06,"1800 Horseshoe Lane",,"Northampton","PA",18067,"US","484-474-9321",
"2018-09-17","23:05:07","GMT","Joseph Harris","Shopping Cart Payment Received","Completed","USD",9,-0.59,8.41,"Joseph.A.Harris@trashymail.com","N/A","SAMPLE1PH635468H23236","Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,44067.4,,,,,,,,
"2018-09-17","23:05:07","GMT","Joseph Harris","Shopping Cart Item","Completed","USD",9,0,0,"Joseph.A.Harris@trashymail.com","N/A","SAMPLE1PH635468H23236","Verified",,"Getting Things Done - a field guide to productivity - eBook","GTD-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,44067.4,,,,,,,,
"2018-09-18","04:02:30","GMT","Elizabeth Angus","Shopping Cart Payment Received","Completed","EUR",149,-5.07,143.93,"Elizabeth.Angus@mailinator.com","N/A","SAMPLE39T87235C372242","Non-US - Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,44449.82,"3056 rue St-Paul",,"Baie St Paul","QC","J3P 6S2","CA","418-436-7619",
"2018-09-18","04:02:30","GMT","Elizabeth Angus","Shopping Cart Item","Completed","EUR",149,0,0,"Elizabeth.Angus@mailinator.com","N/A","SAMPLE39T87235C372242","Non-US - Verified",,"Web Entrepreneurs' Club - Annual","WEC-Y",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,44449.82,"3056 rue St-Paul",,"Baie St Paul","QC","J3P 6S2","CA","418-436-7619",
"2018-09-20","01:08:46","GMT","Joshua Adams","Shopping Cart Payment Received","Completed","USD",29,-1.23,27.77,"Joshua.I.Adams@dodgit.com","N/A","SAMPLE21C530153901409","Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,45308.93,,,,,,,,
"2018-09-20","01:08:46","GMT","Joshua Adams","Shopping Cart Item","Completed","USD",29,0,0,"Joshua.I.Adams@dodgit.com","N/A","SAMPLE21C530153901409","Verified",,"Putler's Guide to Sales Analysis - Audio Book","PGSA-AB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,45308.93,,,,,,,,
"2018-09-23","00:27:37","GMT","James Layfield","Shopping Cart Payment Received","Completed","USD",149,-5.07,143.93,"James.A.Layfield@spambob.com","N/A","SAMPLE10236052ER03403","Unverified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,46080.14,,,,,,,,
"2018-09-23","00:27:37","GMT","James Layfield","Shopping Cart Item","Completed","USD",149,0,0,"James.A.Layfield@spambob.com","N/A","SAMPLE10236052ER03403","Unverified",,"Web Entrepreneurs' Club - Annual","WEC-Y",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,46080.14,,,,,,,,
"2018-09-24","11:31:24","GMT","Vera Patino","Shopping Cart Payment Received","Completed","USD",235,-7.82,227.18,"Vera.Patino.Gamez@pookmail.com","N/A","SAMPLE91P782481931672","Non-US - Unverified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,3,,47148.82,,,,,,,,
"2018-09-24","11:31:24","GMT","Vera Patino","Shopping Cart Item","Completed","USD",149,0,0,"Vera.Patino.Gamez@pookmail.com","N/A","SAMPLE91P782481931672","Non-US - Unverified",,"Web Entrepreneurs' Club - Annual","WEC-Y",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,47148.82,,,,,,,,
"2018-09-24","11:31:24","GMT","Vera Patino","Shopping Cart Item","Completed","USD",69,0,0,"Vera.Patino.Gamez@pookmail.com","N/A","SAMPLE91P782481931672","Non-US - Unverified",,"Putler's Guide to Sales Analysis - eBook","PGSA-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,47148.82,,,,,,,,
"2018-09-24","11:31:24","GMT","Vera Patino","Shopping Cart Item","Completed","USD",17,0,0,"Vera.Patino.Gamez@pookmail.com","N/A","SAMPLE91P782481931672","Non-US - Unverified",,"Traffic Building - Highway to Success - eBook","TBHS-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,47148.82,,,,,,,,
"2018-09-24","13:50:44","GMT","Harley Ward","Shopping Cart Payment Received","Partially Refunded","USD",149,-5.07,143.93,"Harley.A.Ward@mailinator.com","N/A","SAMPLE4JK01139RY18597","Non-US - Unregistered",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,"0196-4312-0826-9317",47436.68,,,,,,,,
"2018-09-24","13:50:44","GMT","Harley Ward","Shopping Cart Item","Partially Refunded","USD",149,0,0,"Harley.A.Ward@mailinator.com","N/A","SAMPLE4JK01139RY18597","Non-US - Unregistered",,"Web Entrepreneurs' Club - Annual","WEC-Y",0,0,0,,,,,,,,"0000-00-00",,,,,,1,"0196-4312-0826-9317",47436.68,,,,,,,,
"2018-09-27","22:12:51","GMT","Siegfried Marijon","Web Accept Payment Received","Completed","USD",90,-3.18,86.82,"Siegfried.Marijon@pookmail.com","N/A","SAMPLE3M439324M607733","Unregistered",,"Wordpress Theme Pack for Web Businesses","WTPWB",0,0,0,,,,,,,,"0000-00-00",,,,"12bpd9ug17kbei8ntv0bf0ucwskgo4ocs80w88w","p8f6cf2a8d5316fe02a764c65a52a46ae8[%b-v8c03jb%]",1,"1606-5923-7667-5213",48793.9,,,,,,,,
"2018-09-28","02:29:51","GMT","Atyaf Ghanem","Shopping Cart Payment Received","Completed","USD",265.5,-8.8,256.7,"Atyaf.Lu'lu'.Ghanem@spambob.com","N/A","SAMPLE0B975703VU47494","Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,3,,49347.84,,,,,,,,
"2018-09-28","02:29:51","GMT","Atyaf Ghanem","Shopping Cart Item","Completed","USD",69,0,0,"Atyaf.Lu'lu'.Ghanem@spambob.com","N/A","SAMPLE0B975703VU47494","Verified",,"Putler's Guide to Sales Analysis - eBook","PGSA-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,49347.84,,,,,,,,
"2018-09-28","02:29:51","GMT","Atyaf Ghanem","Shopping Cart Item","Completed","USD",47.5,0,0,"Atyaf.Lu'lu'.Ghanem@spambob.com","N/A","SAMPLE0B975703VU47494","Verified",,"eBook Bundle","EBB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,49347.84,,,,,,,,
"2018-09-28","02:29:51","GMT","Atyaf Ghanem","Shopping Cart Item","Completed","USD",149,0,0,"Atyaf.Lu'lu'.Ghanem@spambob.com","N/A","SAMPLE0B975703VU47494","Verified",,"Web Entrepreneurs' Club - Annual","WEC-Y",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,49347.84,,,,,,,,
"2018-09-28","03:12:55","GMT","Atyaf Ghanem","Shopping Cart Payment Received","Completed","USD",9,-0.59,8.41,"Atyaf.Lu'lu'.Ghanem@spambob.com","N/A","SAMPLE4T5118007480898","Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,49356.25,,,,,,,,
"2018-09-28","03:12:55","GMT","Atyaf Ghanem","Shopping Cart Item","Completed","USD",9,0,0,"Atyaf.Lu'lu'.Ghanem@spambob.com","N/A","SAMPLE4T5118007480898","Verified",,"Getting Things Done - a field guide to productivity - eBook","GTD-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,49356.25,,,,,,,,
"2018-09-28","17:31:14","GMT","Success Secrets, LLC","Web Accept Payment Sent","Completed","USD",-1997,0,-1997,"N/A","support@spambob.com","SAMPLE5Y033112LJ27461","Verified",,"Super Success Online 3.0 Lifetime Membership",,0,0,0,,,,,,,,"0000-00-00",,,,166838900,,1,,47359.25,,,,,,,,
"2018-10-01","10:12:01","GMT","Harley Ward","Refund","Completed","USD",-51,1.63,-49.37,"Harley.A.Ward@mailinator.com",,"SAMPLE2BE238694061259",,,,,0,0,0,,,,,,,,"0000-00-00",,,"SAMPLE4JK01139RY18597",,,0,,48338.53,,,,,,,,
"2018-10-01","20:15:02","GMT","Jesse Aplin","Shopping Cart Payment Received","Completed","USD",47.5,-1.82,45.68,"Jesse.Aplin@trashymail.com","N/A","SAMPLE4BW87440UU69522","Unregistered",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,"2678-5492-7892-4363",48419.42,,,,,,,,
"2018-10-01","20:15:02","GMT","Jesse Aplin","Shopping Cart Item","Completed","USD",47.5,0,0,"Jesse.Aplin@trashymail.com","N/A","SAMPLE4BW87440UU69522","Unregistered",,"eBook Bundle","EBB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,"2678-5492-7892-4363",48419.42,,,,,,,,
"2018-10-05","00:59:52","GMT","Chineze Chiekwugo","Shopping Cart Payment Received","Completed","USD",149,-5.07,143.93,"Chineze.Chiekwugo@mailinator.com","N/A","SAMPLE3TB548601K88448","Unregistered",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,"2064-1834-2309-0490",49328.56,,,,,,,,
"2018-10-05","00:59:52","GMT","Chineze Chiekwugo","Shopping Cart Item","Completed","USD",149,0,0,"Chineze.Chiekwugo@mailinator.com","N/A","SAMPLE3TB548601K88448","Unregistered",,"Web Entrepreneurs' Club - Annual","WEC-Y",0,0,0,,,,,,,,"0000-00-00",,,,,,1,"2064-1834-2309-0490",49328.56,,,,,,,,
"2018-10-10","19:15:20","GMT","Putler","Subscription Payment Sent","Completed","USD",-5,0,-5,"N/A","orders@safetymail.info","SAMPLE8GR588107132365","Non-US - Verified",,"Putler Standard - Monthly",5,0,0,0,,,,,,,,"0000-00-00",,,,,,0,,50528.68,,,,,,,,
"2018-10-12","14:17:11","GMT","Marc Trujillo","Shopping Cart Payment Received","Completed","EUR",237,-7.88,229.12,"Marc.M.Trujillo@dodgit.com","N/A","SAMPLE3YH73801NX64918","Non-US - Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,3,,51163.64,"Rue Bois des Fosses 51",,"Oostrozebeke",,8780,"BE",,
"2018-10-12","14:17:11","GMT","Marc Trujillo","Shopping Cart Item","Completed","EUR",149,0,0,"Marc.M.Trujillo@dodgit.com","N/A","SAMPLE3YH73801NX64918","Non-US - Verified",,"Web Entrepreneurs' Club - Annual","WEC-Y",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,51163.64,"Rue Bois des Fosses 51",,"Oostrozebeke",,8780,"BE",,
"2018-10-12","14:17:11","GMT","Marc Trujillo","Shopping Cart Item","Completed","EUR",69,0,0,"Marc.M.Trujillo@dodgit.com","N/A","SAMPLE3YH73801NX64918","Non-US - Verified",,"Putler's Guide to Sales Analysis - eBook","PGSA-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,51163.64,"Rue Bois des Fosses 51",,"Oostrozebeke",,8780,"BE",,
"2018-10-12","14:17:11","GMT","Marc Trujillo","Shopping Cart Item","Completed","EUR",19,0,0,"Marc.M.Trujillo@dodgit.com","N/A","SAMPLE3YH73801NX64918","Non-US - Verified",,"Surviving Taxes, Laws and Consultants - eBook","STLC-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,51163.64,"Rue Bois des Fosses 51",,"Oostrozebeke",,8780,"BE",,
"2018-10-14","00:16:27","GMT","Mathilda Keskinarkaus","Refund","Completed","USD",-90,3.18,-86.82,"Mathilda.Keskinarkaus@mailinator.com",,"SAMPLE95B805619058464",,,,,0,0,0,,,,,,,,"0000-00-00",,,"SAMPLE54R11029P928477",,,0,,52079.21,,,,,,,,
"2018-10-14","18:48:12","GMT","فرشید ذاکری","Shopping Cart Payment Received","Completed","USD",149,-5.07,143.93,".@trashymail.com","N/A","SAMPLE8K7814082K33214","Non-US - Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,52302.22,"Jykintie 27",,"PIRKKALA",,33960,"FI","044 117 2366",
"2018-10-14","18:48:12","GMT","فرشید ذاکری","Shopping Cart Item","Completed","USD",149,0,0,".@trashymail.com","N/A","SAMPLE8K7814082K33214","Non-US - Verified",,"Web Entrepreneurs' Club - Annual","WEC-Y",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,52302.22,"Jykintie 27",,"PIRKKALA",,33960,"FI","044 117 2366",
"2018-10-14","20:31:29","GMT","Díana Ottarsdóttir","Web Accept Payment Received","Completed","USD",90,-3.18,86.82,"Díana.Ottarsdóttir@dodgit.com","N/A","SAMPLE92D30773EL75530","Unregistered",,"Wordpress Theme Pack for Web Businesses","WTPWB",0,0,0,,,,,,,,"0000-00-00",,,,"12bpdae0lgcy3h8n3tdcga5l8osog8gwwk4swww","pcbdc665d691ef1913c4b72bf236604a18[%bra7p31b%]",1,"2564-4583-6418-9583",52389.04,,,,,,,,
"2018-10-14","20:32:46","GMT","Marten Thomsen","Shopping Cart Payment Received","Completed","USD",29,-1.23,27.77,"Marten.D.Thomsen@mailinator.com","N/A","SAMPLE3RL18622JA50816","Non-US - Unverified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,52416.81,,,,,,,,
"2018-10-14","20:32:46","GMT","Marten Thomsen","Shopping Cart Item","Completed","USD",29,0,0,"Marten.D.Thomsen@mailinator.com","N/A","SAMPLE3RL18622JA50816","Non-US - Unverified",,"Putler's Guide to Sales Analysis - Audio Book","PGSA-AB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,52416.81,,,,,,,,
"2018-10-15","01:06:46","GMT","Seppo Laurila","Shopping Cart Payment Received","Completed","USD",149,-5.07,143.93,"Seppo.Laurila@spambob.com","N/A","SAMPLE7C857178NW31096","Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,52560.74,,,,,,,,
"2018-10-15","01:06:46","GMT","Seppo Laurila","Shopping Cart Item","Completed","USD",149,0,0,"Seppo.Laurila@spambob.com","N/A","SAMPLE7C857178NW31096","Verified",,"Web Entrepreneurs' Club - Annual","WEC-Y",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,52560.74,,,,,,,,
"2018-10-15","04:01:51","GMT","Talon Chesnay","Shopping Cart Payment Received","Completed","USD",69,-2.51,66.49,"Talon.Chesnay@spambob.com","N/A","SAMPLE7BD330824N29615","Unregistered",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,"2503-9935-4008-9442",52627.23,,,,,,,,
"2018-10-15","04:01:51","GMT","Talon Chesnay","Shopping Cart Item","Completed","USD",69,0,0,"Talon.Chesnay@spambob.com","N/A","SAMPLE7BD330824N29615","Unregistered",,"Putler's Guide to Sales Analysis - eBook","PGSA-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,"2503-9935-4008-9442",52627.23,,,,,,,,
"2018-10-15","07:50:45","GMT","Isabelle Trickett","Shopping Cart Payment Received","Completed","USD",69,-2.51,66.49,"Isabelle.Trickett@pookmail.com","N/A","SAMPLE0GJ881847363932","Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,52693.72,,,,,,,,
"2018-10-15","07:50:45","GMT","Isabelle Trickett","Shopping Cart Item","Completed","USD",69,0,0,"Isabelle.Trickett@pookmail.com","N/A","SAMPLE0GJ881847363932","Verified",,"Putler's Guide to Sales Analysis - eBook","PGSA-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,52693.72,,,,,,,,
"2018-10-15","08:40:23","GMT","Bartelemy Archuleta","Shopping Cart Payment Received","Completed","USD",69,-2.51,66.49,"Bartelemy.Archuleta.Ornelas@pookmail.com","N/A","SAMPLE6R641585LY63723","Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,52760.21,,,,,,,,
"2018-10-15","08:40:23","GMT","Bartelemy Archuleta","Shopping Cart Item","Completed","USD",69,0,0,"Bartelemy.Archuleta.Ornelas@pookmail.com","N/A","SAMPLE6R641585LY63723","Verified",,"Putler's Guide to Sales Analysis - eBook","PGSA-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,52760.21,,,,,,,,
"2018-10-15","13:34:39","GMT","Chidalu Chukwukadibia","Shopping Cart Payment Received","Completed","USD",125,-4.3,120.7,"Chidalu.Chukwukadibia@pookmail.com","N/A","SAMPLE6FD17098JS68032","Non-US - Unregistered",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,3,"2176-8729-8963-3967",52880.91,,,,,,,,
"2018-10-15","13:34:39","GMT","Chidalu Chukwukadibia","Shopping Cart Item","Completed","USD",59,0,0,"Chidalu.Chukwukadibia@pookmail.com","N/A","SAMPLE6FD17098JS68032","Non-US - Unregistered",,"Web Entrepreneurs' Club - Renewal","WEC-R",0,0,0,,,,,,,,"0000-00-00",,,,,,1,"2176-8729-8963-3967",52880.91,,,,,,,,
"2018-10-15","13:34:39","GMT","Chidalu Chukwukadibia","Shopping Cart Item","Completed","USD",39,0,0,"Chidalu.Chukwukadibia@pookmail.com","N/A","SAMPLE6FD17098JS68032","Non-US - Unregistered",,"Putler's Guide to Sales Analysis - eBook - Special","PGSA-EB-S",0,0,0,,,,,,,,"0000-00-00",,,,,,1,"2176-8729-8963-3967",52880.91,,,,,,,,
"2018-10-15","13:34:39","GMT","Chidalu Chukwukadibia","Shopping Cart Item","Completed","USD",27,0,0,"Chidalu.Chukwukadibia@pookmail.com","N/A","SAMPLE6FD17098JS68032","Non-US - Unregistered",,"Web Millionaire - Workbooks","WM-WB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,"2176-8729-8963-3967",52880.91,,,,,,,,
"2018-10-15","15:33:52","GMT","Shun Ohira","Shopping Cart Payment Received","Completed","USD",149,-5.07,143.93,"Shun.Ohira@pookmail.com","N/A","SAMPLE07E59382D947558","Non-US - Unregistered",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,"1415-5628-4990-7700",53024.84,,,,,,,,
"2018-10-15","15:33:52","GMT","Shun Ohira","Shopping Cart Item","Completed","USD",149,0,0,"Shun.Ohira@pookmail.com","N/A","SAMPLE07E59382D947558","Non-US - Unregistered",,"Web Entrepreneurs' Club - Annual","WEC-Y",0,0,0,,,,,,,,"0000-00-00",,,,,,1,"1415-5628-4990-7700",53024.84,,,,,,,,
"2018-10-15","15:45:48","GMT","Hideyuki Onodera","Shopping Cart Payment Received","Completed","USD",149,-5.07,143.93,"Hideyuki.Onodera@spambob.com","N/A","SAMPLE5Y3216956S00062","Non-US - Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,53168.77,"Gammel Byvej 77",,"Herning",,7400,"DK",,
"2018-10-15","15:45:48","GMT","Hideyuki Onodera","Shopping Cart Item","Completed","USD",149,0,0,"Hideyuki.Onodera@spambob.com","N/A","SAMPLE5Y3216956S00062","Non-US - Verified",,"Web Entrepreneurs' Club - Annual","WEC-Y",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,53168.77,"Gammel Byvej 77",,"Herning",,7400,"DK",,
